pkt_idx,timestamp,rf_channel,pdu_type,AdvA,access_address,tag_type,payload,CFO_Hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz,ecosystem,privid
160134,1769216646.210012,37,0,50:92:84:67:D9:B6,8E89BED6,GOOGLE,b6d9678492500201061916aafe41bcbe7697d3d84267c7fe9f1dedd1d3ea485911b5ee,3848.571729,6175.164739,3848.571698,349550.708124,281539.043682,0.981853,86.867525,1.0,-8652.039388,20.503904,472222.222222,360.0,15940.094727,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,31445.189453,-10879.228516,2610949991,2610950711,11495.625467,-11976.513804,21770.692712,-938.511268,GOOGLE,
160139,1769216646.4517264,37,0,D1:8D:D3:8A:0C:3E,8E89BED6,APPLE,3e0c8ad38dd11eff4c0012192072d13601e231cb7f30bb0be66adb8a86edae847eee12005e,12047.806807,10199.710428,12047.807599,343193.231699,272346.554837,1.118703,0.540964,3.0,33800.290362,22.384849,77127.659574,376.0,4934.119629,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,24916.990234,11732.09668,2611026250,2611027002,46690.513799,-37406.675832,24180.373759,18086.982233,APPLE,
160140,1769216646.4958243,37,0,D1:8D:D3:8A:0C:3E,8E89BED6,APPLE,3e0c8ad38dd11eff4c0012192072d13601e231cb7f30bb0be66adb8a86edae847eee12005e,12230.831477,9963.935882,12230.832067,342974.279364,277524.497626,1.11995,0.87326,3.0,33762.151116,22.357379,77127.659574,376.0,4507.412598,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,24916.990234,11805.368164,2611026251,2611027003,49932.558979,-9364.955769,22423.241493,-16179.472537,APPLE,
160143,1769216646.5286155,37,0,f9028bfe1e2f4130,8E89BED6,SAMSUNG,d8417c1d306802010403025afd17165afd1320f9028bfe1e2f4130e4aba70000008d63d536,-5906.522015,-1382.026564,-5906.521158,357375.987271,257307.233538,0.994137,-49.753716,2.5,11871.612229,24.141679,146276.595745,376.0,9703.711914,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,4059.474854,-9492.118164,2611035249,2611036001,-43067.265006,9366.381148,27116.641653,25131.245889,SAMSUNG,f9028bfe1e2f4130
160144,1769216646.5609384,37,0,f9028bfe1e2f4130,8E89BED6,SAMSUNG,d8417c1d306802010403025afd17165afd1320f9028bfe1e2f4130e4aba70000008d63d536,-5506.341246,-1465.094081,-5506.340908,357414.292322,256967.750028,0.996204,-48.128609,2.5,11682.568561,24.153749,146276.595745,376.0,9321.686523,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,5507.276855,-9512.951172,2611035250,2611036002,-34510.38412,26306.029697,11328.092818,7705.367034,SAMSUNG,f9028bfe1e2f4130
160160,1769216646.6111171,37,0,63:23:04:23:06:D9,8E89BED6,GOOGLE,d906230423630201061916aafe4083d4165ffe2abc54bc436430776e0e65cb9f5781c0,1022.581469,6835.495079,1022.580366,339786.085183,256164.666155,0.985497,-50.406988,0.5,7031.500173,20.820537,450000.0,360.0,17626.521484,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,16341.487305,8481.757812,2611243335,2611244055,-30146.893553,2740.927994,5443.015692,27441.131835,GOOGLE,
160161,1769216646.640652,37,0,63:23:04:23:06:D9,8E89BED6,GOOGLE,d906230423630201061916aafe4083d4165ffe2abc54bc436430776e0e65cb9f5781c0,1571.200774,7167.499387,1571.202251,339717.335741,269315.066876,0.984016,-51.068993,0.5,6873.745126,20.775012,450000.0,360.0,17868.783203,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,16967.658203,8416.827148,2611243336,2611244056,-17061.881178,6372.528804,-788.445359,10211.798244,GOOGLE,
160167,1769216646.6770751,37,0,F0:F6:16:D9:B9:56,8E89BED6,APPLE,56b9d916f6f01eff4c001219109c8c0caa1cb9a65e2bfa8a116b02224f70e0e31dc28f02ea,4839.063304,-444.528914,4839.061046,370876.782844,281547.686397,1.093193,5.050277,2.0,247.599564,22.256171,436170.212766,376.0,2180.779541,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-26490.25,-855.212036,2611329176,2611329928,-8105.413971,-27977.243211,31982.939332,45864.862954,APPLE,
160168,1769216646.711518,37,0,F0:F6:16:D9:B9:56,8E89BED6,APPLE,56b9d916f6f01eff4c001219109c8c0caa1cb9a65e2bfa8a116b02224f70e0e31dc28f02ea,4284.348044,-509.360579,4284.347745,370958.921179,283850.293427,1.09082,4.984894,2.0,119.369186,22.155807,436170.212766,376.0,1953.946411,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-27531.662109,-793.267517,2611329177,2611329929,4579.639132,-1664.446219,12337.836006,20834.052751,APPLE,
160173,1769216646.74837,37,0,C4:CC:AB:84:E5:53,8E89BED6,APPLE,53e584abccc41eff4c00121910fe17d18736d0a2b1ababccc0af5d9ed4d91323e77a2f00ac,-3517.784721,3823.104554,-3517.784652,359316.767928,270774.823662,1.072746,19.308296,2.0,7833.409877,20.261176,401595.744681,376.0,-3274.817139,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,651.997375,8953.946289,2611360436,2611361188,4845.073423,4129.316291,-34057.78628,18576.369107,APPLE,
160182,1769216646.7907217,37,0,6F:8F:6C:39:53:A5,8E89BED6,GOOGLE,a553396c8f6f0201061916aafe418fb4664c8d15d1b755646afcf5cf6156297bb88b8e,9527.277532,5033.782749,9527.277616,330337.368115,248983.176884,0.987155,-77.127155,1.0,10941.023368,21.901911,330555.555556,360.0,9962.430664,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,50286.527344,2170.279785,2611483397,2611484117,-34233.782468,36375.039519,4765.448498,11312.562529,GOOGLE,
160183,1769216646.8296263,37,0,6F:8F:6C:39:53:A5,8E89BED6,GOOGLE,a553396c8f6f0201061916aafe418fb4664c8d15d1b755646afcf5cf6156297bb88b8e,10006.324415,5233.987371,10006.324085,329999.102169,266077.298643,0.986784,-80.845462,1.0,10804.490979,21.946821,330555.555556,360.0,9892.59082,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,50286.527344,2162.740479,2611483398,2611484118,-23232.145768,32036.678596,-10420.100275,22692.065934,GOOGLE,
160186,1769216646.8609328,37,0,6B:6C:91:4D:E0:C3,8E89BED6,GOOGLE,c3e04d916c6b0201061916aafe413305fae9724cd9acb9996e9702835e5bf52b37a5b6,-33588.480469,9042.1048,-33588.481636,241424.868886,205160.752459,1.082267,7.587002,87.0,-27874.997709,20.642207,438888.888889,360.0,4453.962891,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-19982.417969,-12609.079102,2611494937,2611495657,-26763.891313,-11128.996197,-23989.080399,-44083.215755,GOOGLE,
160190,1769216647.0903842,37,0,EB:EE:5F:EC:7E:75,8E89BED6,APPLE,757eec5feeeb1eff4c00121960435293f60f12d3264f96a037a021ea02ff3a1288e6470048,-30201.033391,8868.19408,-30201.031615,358840.237309,266379.207501,1.023902,-20.057381,101.0,-9770.182861,18.839179,539893.617021,376.0,-393.876556,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-74114.257812,-25287.455078,2611542487,2611543239,-4085.576386,-117988.615819,-19578.71703,-4226.157486,APPLE,
160198,1769216647.1332047,37,0,C8:48:BB:51:E1:A0,8E89BED6,APPLE,a0e151bb48c81eff4c00121910ead3335f3e0162b4b803d9c9b2474a29f4aea89c455d024e,32836.550961,13436.487023,32836.551514,342659.675191,265926.370605,0.986,62.510746,2.0,41511.562178,23.139066,127659.574468,376.0,16533.800781,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,57419.160156,32581.101562,2611668043,2611668795,49852.06243,24791.207168,6956.887481,56422.361493,APPLE,
160199,1769216647.1649399,37,0,C8:48:BB:51:E1:A0,8E89BED6,APPLE,a0e151bb48c81eff4c00121910ead3335f3e0162b4b803d9c9b2474a29f4aea89c455d024e,32500.55409,13189.629622,32500.555062,342681.470626,258742.945305,0.984656,63.066869,2.0,41356.317328,23.119688,127659.574468,376.0,16449.449219,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,39658.242188,32594.417969,2611668044,2611668796,51534.619733,16480.601738,30128.378737,38517.304266,APPLE,
160201,1769216647.199156,37,0,C2:97:CC:47:79:BF,8E89BED6,TILE,bf7947cc97c20201060d16edfe0200ee1d99f12647c3560303edfe,16009.643206,14732.929454,16009.642723,205796.419788,198364.052285,0.956813,-61.360465,42.5,9869.727953,22.409325,297297.297297,296.0,19914.421875,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,40225.617188,15141.505859,2611690449,2611691041,17035.656812,26835.109672,-6239.684409,16533.834802,TILE,
160210,1769216647.2419865,37,0,E5:80:FD:45:9B:E9,8E89BED6,TILE,e99b45fd80e50201060d16edfe0200991528a0bb83959c0303edfe,-11682.054831,2474.861627,-11682.054149,292899.118374,246654.884714,1.058115,2.066997,0.0,-13421.826203,21.602143,206081.081081,296.0,-1230.064453,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-36216.523438,-16830.410156,2611940296,2611940888,23105.006838,-31100.942586,-21076.768927,-35958.815849,TILE,
160211,1769216647.2618818,37,0,E5:80:FD:45:9B:E9,8E89BED6,TILE,e99b45fd80e50201060d16edfe0200991528a0bb83959c0303edfe,-11184.146112,2292.377223,-11184.145124,293050.578708,233430.260478,1.059546,1.38936,0.0,-13771.823379,21.53863,206081.081081,296.0,-1365.944946,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-36216.523438,-16812.753906,2611940297,2611940889,23351.857934,-19400.808428,-34926.843363,-37499.238912,TILE,
160216,1769216647.285941,37,0,69:B3:D4:D7:57:AC,8E89BED6,GOOGLE,ac57d7d4b3690201061916aafe415c4c68023de03cce6d2759f08c88e5537cf95f37bf,11378.42453,9112.517945,11378.424963,352259.060923,256602.433656,1.008974,-31.156637,0.5,28211.285161,23.043779,302777.777778,360.0,13382.894531,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,72588.625,11783.128906,2611977150,2611977870,11020.287642,-27374.421626,40698.654903,1561.631884,GOOGLE,
160217,1769216647.3174295,37,0,69:B3:D4:D7:57:AC,8E89BED6,GOOGLE,ac57d7d4b3690201061916aafe415c4c68023de03cce6d2759f08c88e5537cf95f37bf,11816.373123,9164.985584,11816.372134,350534.231272,264213.987364,1.010275,-28.272713,0.5,27994.972641,23.063956,302777.777778,360.0,13480.822266,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,72588.625,11686.163086,2611977151,2611977871,15710.258823,-17420.285141,7924.51537,18272.041164,GOOGLE,
160234,1769216647.5549595,37,0,EE:41:10:23:AF:58,8E89BED6,APPLE,58af231041ee1eff4c00121920b8195b5391537fc65f2b8c44ee2d60150abb395853e90254,7619.894878,3607.898467,7619.895141,328406.240622,249582.346299,1.063748,12.420989,3.0,19679.579523,23.44841,329787.234043,376.0,3276.277832,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,34506.109375,7706.085449,2612130964,2612131716,5779.601324,13781.34162,-10718.628685,34670.342008,APPLE,
160235,1769216647.5923123,37,0,EE:41:10:23:AF:58,8E89BED6,APPLE,58af231041ee1eff4c00121920b8195b5391537fc65f2b8c44ee2d60150abb395853e90254,7185.691845,3531.956458,7185.692633,328504.252096,256950.556008,1.06474,12.753032,3.0,19655.169975,23.474889,329787.234043,376.0,3183.699707,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,34506.109375,7702.89502,2612130965,2612131717,15202.563253,12219.620452,8645.289754,7294.596476,APPLE,
160248,1769216647.6418264,37,0,DC:D9:17:9B:A7:45,8E89BED6,TILE,45a79b17d9dc0201060303edfe0d16edfe02002844586d7f3a7bdb,13509.173577,-2029.542306,13509.173867,243767.285582,188844.694832,1.037189,-33.56547,1.5,5024.240294,21.875883,364864.864865,296.0,15914.626953,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-1850.880859,5106.685059,2612317080,2612317672,-31979.762611,23952.830147,-5335.067893,58350.275247,TILE,
160249,1769216647.6631567,37,0,DC:D9:17:9B:A7:45,8E89BED6,TILE,45a79b17d9dc0201060303edfe0d16edfe02002844586d7f3a7bdb,14105.248869,-1943.255139,14105.248551,243751.781061,219671.765731,1.036996,-33.837511,1.5,4910.73446,21.896255,364864.864865,296.0,15846.532227,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-1850.880859,5179.084473,2612317081,2612317673,-35635.799979,12160.865176,39704.692461,36469.985286,TILE,
160266,1769216647.912686,37,0,F6:B3:C7:70:AA:6F,8E89BED6,APPLE,6faa70c7b3f61eff4c00121920071d4b097cd79865779e67e2c43459a9a738d20ff84d0177,5749.295945,2908.523144,5749.295978,303686.542973,230454.332148,1.069106,-24.036052,3.0,5336.531511,24.447801,231382.978723,376.0,1269.848755,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,6343.053223,389.289276,2612689095,2612689847,11834.544573,-4616.341907,-8175.124672,-423.004805,APPLE,
160267,1769216647.9453728,37,0,F6:B3:C7:70:AA:6F,8E89BED6,APPLE,6faa70c7b3f61eff4c00121920071d4b097cd79865779e67e2c43459a9a738d20ff84d0177,6225.051354,2991.960356,6225.052136,303749.482909,219231.181095,1.067777,-24.478294,3.0,5232.673467,24.44548,231382.978723,376.0,1251.511475,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,8440.621094,420.594055,2612689096,2612689848,14373.581044,-11289.770129,-16322.268859,9527.861631,APPLE,
160283,1769216648.228958,37,0,48:CC:87:99:A3:11,8E89BED6,GOOGLE,11a39987cc480201061916aafe411d5170599a7553f6497c796f524c58a83ef831b72e,-39535.313615,1964.365606,-39535.314018,345558.145961,260399.715341,1.029526,-18.220985,1.0,-36077.773216,20.227699,375000.0,360.0,-6536.618164,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-50925.757812,-17936.917969,2613022424,2613023144,14497.920058,-49034.497838,-80474.05592,-47998.487368,GOOGLE,
160284,1769216648.2675388,37,0,48:CC:87:99:A3:11,8E89BED6,GOOGLE,11a39987cc480201061916aafe411d5170599a7553f6497c796f524c58a83ef831b72e,-38964.311934,2205.431165,-38964.311293,344660.513765,261176.906747,1.031278,-17.799636,1.0,-36229.64859,20.279029,375000.0,360.0,-6529.681152,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-43429.085938,-18052.439453,2613022425,2613023145,22568.472406,-49634.853559,-69843.927518,-64826.381227,GOOGLE,
160293,1769216648.306034,37,0,DF:DE:2D:FE:44:9C,8E89BED6,APPLE,9c44fe2ddedf1eff4c00121920c86a4b8595db98a5443ce3016852ef224b8fec77bcb70297,5585.466538,3544.030174,5585.466983,231016.808955,198805.279473,0.935542,75.096708,103.0,24206.941661,23.704114,167553.191489,376.0,-262.990173,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,15862.230469,4889.618164,2613097706,2613098458,17018.990808,-13818.546807,-5927.957656,-2446.504941,APPLE,
160294,1769216648.3432307,37,0,DF:DE:2D:FE:44:9C,8E89BED6,APPLE,9c44fe2ddedf1eff4c00121920c86a4b8595db98a5443ce3016852ef224b8fec77bcb70297,5108.265478,3568.795286,5108.265676,230982.158583,200420.503202,0.934073,75.707118,102.5,24125.946937,23.664194,167553.191489,376.0,-4.10809,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,12712.600586,4827.974121,2613097707,2613098459,17893.196516,-15115.613595,-4375.501186,-2036.867575,APPLE,
160304,1769216648.3952675,37,0,DA:08:C5:B7:04:F7,8E89BED6,APPLE,f704b7c508da1eff4c0012191057768ed391a246b1558fd0cddcb979bebc45a1b9a53c00de,-5406.012739,3467.654214,-5406.012948,366634.643288,248322.831031,0.893909,83.701551,2.0,16815.842943,22.491533,300531.914894,376.0,1234.361206,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-61887.492188,-17064.246094,2613342461,2613343213,7959.171125,-37656.584203,-22172.132795,44164.711229,APPLE,
160305,1769216648.4381447,37,0,DA:08:C5:B7:04:F7,8E89BED6,APPLE,f704b7c508da1eff4c0012191057768ed391a246b1558fd0cddcb979bebc45a1b9a53c00de,-5647.911814,3156.014759,-5647.912472,365352.648425,272386.428227,0.895725,83.389029,2.0,16679.179235,22.475913,300531.914894,376.0,1299.621338,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-70119.453125,-16997.980469,2613342462,2613343214,2146.078247,-47220.350329,17992.341089,16300.54512,APPLE,
160306,1769216648.4709597,37,0,FD:B3:D6:09:87:AF,8E89BED6,APPLE,af8709d6b3fd1eff4c00121920dc3da990e9d2fe96f8c619d861a74e502fb0198bf07e0270,6617.497085,10955.84758,6617.496006,349727.826675,269919.715349,1.041717,17.545222,4.0,23931.989298,23.036023,223404.255319,376.0,4693.583008,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-284.319092,11041.367188,2613346943,2613347695,50882.049021,168.605573,-19451.232077,-2977.422129,APPLE,
160318,1769216648.516298,37,0,C2:97:A0:09:6A:11,8E89BED6,TILE,116a09a097c20201060d16edfe0200b6301e3e80e226ee0303edfe,21760.422772,9412.215252,21760.422418,285497.182019,218236.641735,0.959565,85.485308,41.0,6154.83121,22.344701,351351.351351,296.0,13353.395508,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,17073.576172,9014.592773,2613490034,2613490626,5334.120352,51262.224637,14251.272823,29131.897938,TILE,
160319,1769216648.5384707,37,0,C2:97:A0:09:6A:11,8E89BED6,TILE,116a09a097c20201060d16edfe0200b6301e3e80e226ee0303edfe,22261.621169,9165.578743,22261.622316,285343.204525,228316.12964,0.960866,84.558348,0.5,5929.275458,22.272211,351351.351351,296.0,13088.90918,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,17190.341797,9123.201172,2613490035,2613490627,85.96855,53702.914812,35627.178878,12872.021861,TILE,
160326,1769216648.7645023,37,0,5E:01:1E:29:5F:7D,8E89BED6,GOOGLE,7d5f291e015e0201061916aafe41d2eff535e94dd624d43e07716ad94ec37a521dc8c7,-1089.321615,1448.209657,-1089.321382,348207.635319,258502.546838,1.001663,43.740586,1.0,3972.452376,21.648777,277777.777778,360.0,8870.911133,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,38780.300781,-13896.506836,2613631066,2613631786,10854.495257,-18017.145009,10277.265607,3311.879951,GOOGLE,
160327,1769216648.79415,37,0,5E:01:1E:29:5F:7D,8E89BED6,GOOGLE,7d5f291e015e0201061916aafe41d2eff535e94dd624d43e07716ad94ec37a521dc8c7,-847.926202,1288.420684,-847.926231,347447.81449,272103.623106,1.00293,42.69709,1.0,3799.875474,21.639013,277777.777778,360.0,8713.676758,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,41174.871094,-13913.726562,2613631067,2613631787,10223.822268,-34534.385449,8021.332398,20098.503468,GOOGLE,
160345,1769216648.8542392,37,0,4B:7E:DD:03:C0:83,8E89BED6,GOOGLE,83c003dd7e4b0201061916aafe41688ba73deef38a2175ef922dcfca7733c004e909f2,1865.408665,5250.996451,1865.409641,359276.690679,254327.002507,0.959277,-69.549899,1.0,5754.952948,21.923568,527777.777778,360.0,9074.539062,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,22688.708984,-1786.320435,2613975407,2613976127,-31057.440622,46909.669723,-17038.464519,-15610.897619,GOOGLE,
160346,1769216648.884369,37,0,4B:7E:DD:03:C0:83,8E89BED6,GOOGLE,83c003dd7e4b0201061916aafe41688ba73deef38a2175ef922dcfca7733c004e909f2,1588.178148,5360.537552,1588.179048,357557.208499,293033.424629,0.957521,-69.876654,1.0,5576.295958,21.956046,527777.777778,360.0,9260.848633,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,15472.749023,-1813.551392,2613975408,2613976128,-34598.713022,28474.687563,-20325.969886,15118.65038,GOOGLE,
160361,1769216649.1222692,37,0,f9026916370c7f28,8E89BED6,SAMSUNG,67e62f680b5802010403025afd17165afd1321f9026916370c7f287488a700000048b23d2d,11635.569439,456.713885,11635.569164,350976.120654,257874.233412,0.998687,45.281616,2.5,15560.23783,22.048294,417553.191489,376.0,15364.049805,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,88149.71875,17010.337891,2614085531,2614086283,3296.221662,24968.884899,18041.900616,-11474.088273,SAMSUNG,f9026916370c7f28
160362,1769216649.1559796,37,0,f9026916370c7f28,8E89BED6,SAMSUNG,67e62f680b5802010403025afd17165afd1321f9026916370c7f287488a700000048b23d2d,11934.667132,559.420731,11934.665951,350760.34587,282309.61784,0.997706,45.486839,2.5,15397.060355,22.063628,417553.191489,376.0,15082.729492,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,94333.140625,16976.072266,2614085532,2614086284,-4141.65966,24047.070016,23507.60674,-936.720512,SAMSUNG,f9026916370c7f28
160383,1769216649.2050648,37,0,DC:EB:42:AA:4A:42,8E89BED6,APPLE,424aaa42ebdc1eff4c0012192058f4a1db33445b6d87271faa25e6ff3650d25231e5550289,27723.212861,13305.770959,27723.213847,307012.433342,222926.683747,1.079742,-2.747592,3.0,39607.273769,24.92912,45212.765957,376.0,16779.429688,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,32559.445312,20707.96875,2614225831,2614226583,10734.425306,19802.639244,44283.553653,39838.118854,APPLE,
160384,1769216649.2445052,37,0,DC:EB:42:AA:4A:42,8E89BED6,APPLE,424aaa42ebdc1eff4c0012192058f4a1db33445b6d87271faa25e6ff3650d25231e5550289,27813.962209,13319.433057,27813.96278,306929.649483,249591.855704,1.080893,-2.202073,3.0,39541.932846,24.97844,45212.765957,376.0,16478.464844,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,33541.597656,20756.548828,2614225832,2614226584,7469.315925,25252.491222,47969.371223,34843.238473,APPLE,
160418,1769216649.5020564,37,0,EE:D4:8A:27:EA:99,8E89BED6,APPLE,99ea278ad4ee1eff4c00121960839bf948c739a2645808f21fedb7edfc3df340a9b51f03e7,-23599.355514,8155.023053,-23599.355566,325920.812909,254112.615251,0.994631,-48.713978,20.0,-8715.57477,19.670153,260638.297872,376.0,8156.499023,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-42672.902344,-24282.871094,2614600578,2614601330,-47480.813997,-8241.078959,-49372.16594,2391.857595,APPLE,
160424,1769216649.5401683,37,0,f902b8d92caa6cfd,8E89BED6,SAMSUNG,43235da1014702010403025afd17165afd1321f902b8d92caa6cfd96a2a7000000e3707c49,-857.546328,7301.383343,-857.546357,341177.382041,249873.489399,1.012959,-32.719028,2.5,5456.886911,22.059547,353723.404255,376.0,13541.680664,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,4526.114258,-4423.541016,2614630794,2614631546,-3416.988247,11495.112648,-4411.374837,1406.997314,SAMSUNG,f902b8d92caa6cfd
160425,1769216649.5766428,37,0,f902b8d92caa6cfd,8E89BED6,SAMSUNG,43235da1014702010403025afd17165afd1321f902b8d92caa6cfd96a2a7000000e3707c49,-385.139188,7568.943393,-385.140276,341237.250052,266253.803473,1.010937,-34.517143,2.5,5317.885159,22.07518,353723.404255,376.0,13486.798828,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,4526.114258,-4410.368164,2614630795,2614631547,-14795.925249,18084.001566,25250.299723,-20383.270841,SAMSUNG,f902b8d92caa6cfd
160430,1769216649.6148763,37,0,f90201825f7b715b,8E89BED6,SAMSUNG,9771efe5916d02010403025afd17165afd1320f90201825f7b715b06c1a70000007ccc4fd5,22607.73618,10322.314686,22607.736508,345318.99058,246249.248933,1.01815,23.114729,2.5,30838.135419,25.375357,127659.574468,376.0,22048.005859,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,829.27887,-5041.544434,2614689950,2614690702,535.10015,69126.591974,13861.853509,19210.930267,SAMSUNG,f90201825f7b715b
160431,1769216649.652504,37,0,f90201825f7b715b,8E89BED6,SAMSUNG,9771efe5916d02010403025afd17165afd1320f90201825f7b715b06c1a70000007ccc4fd5,23130.784701,10255.061201,23130.785674,345082.578735,273217.825635,1.02018,21.748591,2.5,30712.126767,25.333714,127659.574468,376.0,22384.699219,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,6189.397461,-4929.235352,2614689951,2614690703,9726.884804,73090.542365,-3336.983622,13986.324087,SAMSUNG,f90201825f7b715b
160456,1769216649.703375,37,0,CC:E9:53:9B:1A:F0,8E89BED6,APPLE,f01a9b53e9cc1eff4c001219207904aa3b4bda287cf4efbda9525957f3d16d7ca1ac4b0362,3011.603959,1797.978,3011.602868,314938.955031,232136.843722,0.946706,-72.913236,65.0,29632.929449,23.683744,313829.787234,376.0,-442.720459,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,10040.208984,13888.183594,2614887290,2614888042,-7461.025459,-20669.290266,22058.283607,28997.810822,APPLE,
160457,1769216649.7362947,37,0,CC:E9:53:9B:1A:F0,8E89BED6,APPLE,f01a9b53e9cc1eff4c001219207904aa3b4bda287cf4efbda9525957f3d16d7ca1ac4b0362,2498.054506,1556.347238,2498.054363,313869.427598,242856.839205,0.947485,-73.321055,65.0,29548.550655,23.645672,313829.787234,376.0,-755.5625,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,10040.208984,13856.152344,2614887291,2614888043,3813.70007,-8102.792659,16717.162063,7636.482149,APPLE,
160464,1769216649.775537,37,0,50:92:84:67:D9:B6,8E89BED6,GOOGLE,b6d9678492500201061916aafe41bcbe7697d3d84267c7fe9f1dedd1d3ea485911b5ee,4204.939444,6639.495605,4204.940844,339879.448056,249107.470686,1.007666,23.275688,1.0,-8508.310833,20.660938,472222.222222,360.0,15633.990234,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,52266.230469,-7121.409668,2614964514,2614965234,1474.676418,-28244.59314,45506.986647,4692.89138,GOOGLE,
160465,1769216649.8057191,37,0,50:92:84:67:D9:B6,8E89BED6,GOOGLE,b6d9678492500201061916aafe41bcbe7697d3d84267c7fe9f1dedd1d3ea485911b5ee,3959.897208,6736.080414,3959.896763,339808.810417,249683.899515,1.009591,19.785864,1.0,-8655.913163,20.600927,472222.222222,360.0,15919.09082,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,49705.484375,-7087.043945,2614964515,2614965235,8642.397149,-13785.885767,26621.103982,-841.57054,GOOGLE,
